claim_id,video_id,channel_id,claimant_id,claim_date,video_upload_date,claim_type,status,resolution_days,action_taken,region,video_views,video_duration_seconds,content_category,estimated_revenue_impact,counter_notice_filed,is_suspicious,days_since_upload,abuse_score,manual_review_required,reviewer_id,review_accuracy
CLAIM_00000143,VID_00012965,CH_00006063,CLMT_00004854,2022-10-05,2022-01-02,Visual,Resolved,82.0,Mute,APAC,267,571,Music,0.0,False,False,276,18,False,REV_011,True
CLAIM_00000144,VID_00028990,CH_00013582,CLMT_00003925,2022-11-25,2022-05-28,Audio,Active,,Monetize,US,1216,661,Entertainment,1937.42,False,False,181,10,False,REV_090,True
CLAIM_00000145,VID_00029968,CH_00008430,CLMT_00003540,2023-09-04,2022-11-14,Audio,Resolved,39.0,Track,APAC,27249,655,Education,0.0,False,False,294,39,False,REV_064,False
CLAIM_00000146,VID_00021065,CH_00008459,CLMT_00002381,2023-11-12,2023-08-29,Audio,Active,,Mute,APAC,1102,214,Music,0.0,False,False,75,36,False,REV_188,True
CLAIM_00000147,VID_00015036,CH_00009873,CLMT_00001330,2023-04-11,2022-09-01,Audiovisual,Active,,Monetize,EU,2310,413,Entertainment,2753.15,False,False,222,25,False,REV_157,True
CLAIM_00000148,VID_00004682,CH_00017048,CLMT_00004165,2024-08-14,2024-02-12,Audiovisual,Resolved,87.0,Block,US,4176,113,Sports,0.0,False,False,184,14,False,REV_139,True
CLAIM_00000149,VID_00008680,CH_00009124,CLMT_00002074,2023-09-21,2022-12-12,Audio,Active,,Monetize,US,43,151,Music,3752.21,False,False,283,3,False,REV_055,True
CLAIM_00000150,VID_00004576,CH_00008137,CLMT_00003197,2023-11-22,2023-04-08,Audio,Active,,Block,US,6842,2123,News,0.0,False,False,228,22,False,REV_024,True
CLAIM_00000151,VID_00008082,CH_00014065,CLMT_00004506,2022-12-29,2022-01-13,Audiovisual,Active,,Monetize,US,102760,385,Entertainment,442.47,False,False,350,15,False,REV_047,True
CLAIM_00000152,VID_00024412,CH_00017765,CLMT_00002599,2023-03-11,2022-12-18,Audio,Active,,Block,EU,10,578,Music,0.0,False,False,83,24,False,REV_166,True
CLAIM_00000153,VID_00018395,CH_00014255,CLMT_00001018,2022-10-25,2021-11-17,Audio,Resolved,54.0,Monetize,LATAM,1820,77,News,2839.47,False,False,342,3,False,REV_036,True
CLAIM_00000154,VID_00017662,CH_00016624,CLMT_00004840,2024-06-27,2024-05-12,Visual,Active,,Monetize,EU,115,2009,Gaming,4580.4,False,False,46,17,False,REV_180,True
CLAIM_00000155,VID_00008610,CH_00003702,CLMT_00001254,2024-01-25,2023-04-29,Thumbnail,Active,,Block,APAC,4565,48,Music,0.0,False,False,271,15,False,REV_074,True
CLAIM_00000156,VID_00024479,CH_00003806,CLMT_00003300,2023-05-08,2023-03-21,Audio,Active,,Monetize,MEA,4871,2575,Music,2550.32,False,False,48,6,False,REV_078,True
CLAIM_00000157,VID_00019156,CH_00002438,CLMT_00000539,2023-04-16,2022-04-30,Audiovisual,Active,,Track,EU,6877,105,Music,0.0,False,False,351,4,False,REV_136,False
CLAIM_00000158,VID_00014039,CH_00010129,CLMT_00003994,2023-03-29,2022-08-06,Audiovisual,Retracted,39.0,Track,EU,13834,89,Music,0.0,False,True,235,90,True,REV_094,True
CLAIM_00000159,VID_00029420,CH_00007293,CLMT_00002885,2024-09-09,2024-06-25,Audio,Active,,Block,US,761,242,Technology,0.0,False,False,76,12,False,REV_172,False
CLAIM_00000160,VID_00019122,CH_00007235,CLMT_00004423,2022-12-08,2022-10-22,Audiovisual,Active,,Block,US,89,340,Music,0.0,False,False,47,0,False,REV_198,True
CLAIM_00000161,VID_00013088,CH_00001519,CLMT_00003267,2024-01-11,2023-06-08,Visual,Resolved,39.0,Mute,EU,1572,423,Technology,0.0,True,False,217,7,True,REV_167,True
CLAIM_00000162,VID_00011862,CH_00013962,CLMT_00004918,2023-07-06,2023-06-21,Audiovisual,Active,,Block,US,401,80,Gaming,0.0,False,False,15,12,False,REV_163,True
CLAIM_00000163,VID_00007187,CH_00008438,CLMT_00001218,2022-10-30,2022-08-14,Audiovisual,Resolved,65.0,Monetize,US,3083,443,Lifestyle,813.74,False,False,77,5,False,REV_196,True
CLAIM_00000164,VID_00004533,CH_00000797,CLMT_00003691,2023-11-27,2023-04-07,Audiovisual,Active,,Monetize,US,2011,90,Music,3042.41,False,False,234,30,False,REV_081,True
CLAIM_00000165,VID_00016697,CH_00019825,CLMT_00002322,2023-09-18,2023-02-25,Audio,Expired,47.0,Block,US,530,462,Gaming,0.0,False,False,205,28,False,REV_059,True
CLAIM_00000166,VID_00016172,CH_00017031,CLMT_00001317,2023-12-29,2023-06-09,Audiovisual,Expired,14.0,Monetize,US,4137,874,Lifestyle,2249.81,True,False,203,33,True,REV_103,True
CLAIM_00000167,VID_00002979,CH_00000804,CLMT_00000410,2023-09-17,2023-04-14,Audio,Resolved,84.0,Monetize,US,46354,192,Other,1725.29,False,False,156,16,False,REV_146,True
CLAIM_00000168,VID_00024766,CH_00010502,CLMT_00000435,2023-12-03,2023-10-18,Audio,Resolved,49.0,Monetize,APAC,59962,46,Entertainment,89.74,False,False,46,2,False,REV_130,True
CLAIM_00000169,VID_00001544,CH_00018414,CLMT_00001840,2023-01-18,2022-12-31,Audio,Resolved,83.0,Block,EU,2536,352,Entertainment,0.0,False,False,18,10,False,REV_193,True
CLAIM_00000170,VID_00028217,CH_00016374,CLMT_00000980,2023-11-18,2023-11-06,Audiovisual,Expired,65.0,Track,APAC,25185,86,Sports,0.0,False,False,12,36,False,REV_192,True
CLAIM_00000171,VID_00003593,CH_00015693,CLMT_00003214,2024-02-20,2023-08-19,Audiovisual,Resolved,1.0,Monetize,APAC,32,566,Education,302.9,False,True,185,72,True,REV_188,True
CLAIM_00000172,VID_00005009,CH_00002791,CLMT_00000996,2023-05-11,2022-08-06,Audio,Active,,Track,US,558,43,Entertainment,0.0,False,False,278,7,False,REV_091,False
CLAIM_00000173,VID_00020561,CH_00010943,CLMT_00000340,2023-02-18,2022-08-15,Audiovisual,Active,,Monetize,LATAM,1,172,Music,2904.76,False,False,187,9,False,REV_117,True
CLAIM_00000174,VID_00005243,CH_00010397,CLMT_00001131,2023-03-30,2023-01-18,Audio,Active,,Block,LATAM,136,69,Entertainment,0.0,True,False,71,23,True,REV_025,True
CLAIM_00000175,VID_00025955,CH_00011395,CLMT_00004194,2024-01-14,2023-06-17,Audiovisual,Resolved,48.0,Monetize,EU,8333,163,Gaming,1510.68,False,False,211,22,False,REV_181,True
CLAIM_00000176,VID_00022299,CH_00019459,CLMT_00000672,2023-01-09,2022-04-14,Audio,Active,,Monetize,LATAM,938,303,Music,3059.32,False,False,270,13,False,REV_193,True
CLAIM_00000177,VID_00013834,CH_00001829,CLMT_00000888,2024-09-13,2023-09-14,Audiovisual,Resolved,40.0,Monetize,US,78,1331,News,354.84,False,False,365,34,False,REV_163,True
CLAIM_00000178,VID_00019544,CH_00012736,CLMT_00000870,2023-08-31,2023-05-26,Visual,Active,,Monetize,APAC,8564,441,Entertainment,1139.51,False,False,97,31,False,REV_155,True
CLAIM_00000179,VID_00002082,CH_00005469,CLMT_00000832,2023-08-15,2022-11-09,Audiovisual,Disputed,,Monetize,MEA,789,1756,Education,4555.54,False,True,279,66,False,REV_192,True
CLAIM_00000180,VID_00012609,CH_00015778,CLMT_00004014,2024-02-27,2023-04-14,Audio,Resolved,19.0,Block,US,70037,119,Music,0.0,False,False,319,10,False,REV_099,True
CLAIM_00000181,VID_00012505,CH_00017389,CLMT_00000275,2023-08-13,2023-03-03,Audio,Resolved,40.0,Monetize,EU,8,251,Music,1891.93,False,False,163,31,False,REV_083,True
CLAIM_00000182,VID_00019527,CH_00015693,CLMT_00002458,2023-01-27,2023-01-06,Audio,Resolved,60.0,Mute,EU,17718,657,Sports,0.0,False,False,21,12,False,REV_132,True
CLAIM_00000183,VID_00015338,CH_00019981,CLMT_00000168,2022-12-05,2021-12-16,Audiovisual,Disputed,,Track,EU,1887254,314,Entertainment,0.0,True,False,354,38,True,REV_170,True
CLAIM_00000184,VID_00017339,CH_00001709,CLMT_00002374,2023-04-16,2022-08-19,Audiovisual,Active,,Monetize,US,1480028,149,Music,4292.33,False,False,240,36,False,REV_100,True
CLAIM_00000185,VID_00008239,CH_00005628,CLMT_00004067,2024-09-11,2024-07-18,Audio,Active,,Block,EU,19262,63,Gaming,0.0,False,False,55,23,False,REV_157,True
CLAIM_00000186,VID_00018129,CH_00011677,CLMT_00004458,2024-07-12,2024-05-18,Audiovisual,Resolved,33.0,Block,APAC,57698,62,Gaming,0.0,False,False,55,19,False,REV_135,True
CLAIM_00000187,VID_00028207,CH_00018912,CLMT_00003846,2022-10-14,2022-10-10,Audiovisual,Disputed,,Block,US,1714,309,Entertainment,0.0,False,False,4,39,False,REV_031,True
CLAIM_00000188,VID_00000377,CH_00003211,CLMT_00001886,2023-02-22,2022-04-08,Audiovisual,Resolved,76.0,Block,US,937,204,News,0.0,False,False,320,28,False,REV_010,True
CLAIM_00000189,VID_00022292,CH_00004979,CLMT_00003900,2023-05-26,2022-07-22,Audiovisual,Active,,Mute,US,2093,178,Music,0.0,False,False,308,12,False,REV_087,True
CLAIM_00000190,VID_00023617,CH_00000519,CLMT_00002452,2023-06-10,2022-09-14,Audio,Active,,Track,US,394,83,Music,0.0,False,False,269,14,False,REV_050,True
CLAIM_00000191,VID_00003754,CH_00008731,CLMT_00004182,2023-03-01,2022-11-03,Audio,Active,,Mute,US,11,109,Sports,0.0,False,False,118,9,False,REV_033,True
CLAIM_00000192,VID_00022339,CH_00012786,CLMT_00000404,2024-06-14,2023-10-05,Audiovisual,Retracted,62.0,Track,LATAM,1566,291,Education,0.0,False,False,253,36,False,REV_152,True
CLAIM_00000193,VID_00028993,CH_00007713,CLMT_00003061,2023-10-13,2022-11-30,Audiovisual,Active,,Block,MEA,949,49,Education,0.0,False,False,317,23,False,REV_152,False
CLAIM_00000194,VID_00017596,CH_00015335,CLMT_00001112,2024-05-06,2023-11-05,Audiovisual,Resolved,19.0,Monetize,US,181,81,Education,4129.52,False,False,183,13,False,REV_087,True
CLAIM_00000195,VID_00024605,CH_00005515,CLMT_00000967,2024-08-07,2024-04-18,Audio,Disputed,,Monetize,APAC,478,36,Music,2746.97,False,False,111,10,False,REV_060,True
CLAIM_00000196,VID_00008744,CH_00003809,CLMT_00003793,2023-03-07,2022-11-18,Audio,Active,,Track,US,7488,82,Entertainment,0.0,False,False,109,19,False,REV_043,True
CLAIM_00000197,VID_00025186,CH_00013516,CLMT_00000031,2024-09-02,2024-01-12,Audiovisual,Active,,Mute,EU,346040,1715,Music,0.0,True,False,234,22,True,REV_197,True
CLAIM_00000198,VID_00021004,CH_00005852,CLMT_00001052,2024-02-24,2023-06-02,Audiovisual,Active,,Monetize,US,5404,342,Music,2384.97,False,False,267,28,False,REV_170,True
CLAIM_00000199,VID_00011147,CH_00013004,CLMT_00000381,2024-04-25,2023-08-13,Audiovisual,Resolved,56.0,Track,US,2760,340,Entertainment,0.0,False,False,256,27,False,REV_185,True
CLAIM_00000200,VID_00003656,CH_00012953,CLMT_00004093,2024-08-31,2024-03-08,Audiovisual,Active,,Track,US,2746,244,Education,0.0,False,False,176,22,False,REV_124,True
CLAIM_00000201,VID_00009618,CH_00000737,CLMT_00001983,2024-03-12,2023-08-20,Audiovisual,Active,,Monetize,EU,5595,246,Music,4531.28,False,False,205,11,False,REV_089,True
CLAIM_00000202,VID_00014247,CH_00007090,CLMT_00004630,2024-09-24,2024-07-01,Audio,Active,,Block,US,1353,81,Music,0.0,False,False,85,14,False,REV_120,True
CLAIM_00000203,VID_00005183,CH_00004777,CLMT_00003958,2023-01-27,2022-08-27,Audio,Active,,Mute,EU,3080,148,Music,0.0,False,False,153,2,False,REV_081,True
CLAIM_00000204,VID_00014868,CH_00006235,CLMT_00000461,2024-06-28,2023-10-27,Audiovisual,Active,,Track,LATAM,296,233,Entertainment,0.0,False,True,245,87,True,REV_043,True
CLAIM_00000205,VID_00000107,CH_00010617,CLMT_00000655,2023-01-10,2022-03-15,Audiovisual,Active,,Monetize,US,4572,84,Music,4207.65,False,False,301,1,False,REV_048,True
CLAIM_00000206,VID_00023662,CH_00016670,CLMT_00003410,2023-02-05,2022-09-28,Audio,Active,,Mute,LATAM,33062,203,Entertainment,0.0,False,False,130,25,False,REV_036,True
CLAIM_00000207,VID_00028700,CH_00009731,CLMT_00001864,2023-09-18,2022-09-28,Audio,Resolved,10.0,Monetize,EU,499,345,Lifestyle,4359.2,False,False,355,8,False,REV_011,True
CLAIM_00000208,VID_00023583,CH_00002375,CLMT_00001021,2023-08-18,2023-02-28,Audiovisual,Active,,Monetize,US,15,154,Music,796.19,False,False,171,29,False,REV_191,True
CLAIM_00000209,VID_00008631,CH_00017538,CLMT_00003465,2023-01-16,2022-02-19,Audio,Resolved,89.0,Monetize,US,2989,1624,Music,673.44,False,False,331,33,False,REV_091,True
CLAIM_00000210,VID_00016404,CH_00000220,CLMT_00001063,2024-06-14,2023-09-12,Audio,Resolved,90.0,Monetize,MEA,937,701,Music,1174.01,True,False,276,21,True,REV_116,True
CLAIM_00000211,VID_00024968,CH_00005742,CLMT_00004743,2023-03-02,2022-06-06,Audiovisual,Disputed,,Track,US,2857,229,Education,0.0,True,False,269,24,True,REV_148,True
CLAIM_00000212,VID_00005855,CH_00010469,CLMT_00002585,2023-09-20,2023-06-05,Audiovisual,Active,,Monetize,US,430,474,Music,543.9,False,False,107,26,False,REV_187,True
CLAIM_00000213,VID_00016636,CH_00011296,CLMT_00004215,2022-11-24,2022-10-28,Audiovisual,Active,,Monetize,EU,4792,142,Lifestyle,4948.52,False,False,27,34,False,REV_123,True
CLAIM_00000214,VID_00029905,CH_00019315,CLMT_00000536,2024-05-27,2023-08-30,Audio,Disputed,,Monetize,US,338,451,Music,1845.42,False,False,271,18,False,REV_118,True
CLAIM_00000215,VID_00003487,CH_00018605,CLMT_00000425,2024-06-11,2024-01-04,Audiovisual,Disputed,,Monetize,LATAM,400869,80,Music,2209.39,False,False,159,32,False,REV_032,True
CLAIM_00000216,VID_00028526,CH_00016047,CLMT_00003699,2023-01-08,2022-10-23,Audio,Active,,Mute,EU,872,106,Gaming,0.0,False,True,77,71,True,REV_101,True
CLAIM_00000217,VID_00020490,CH_00015349,CLMT_00003922,2024-02-15,2023-09-19,Audio,Active,,Block,APAC,2,62,Film,0.0,False,False,149,28,False,REV_164,True
CLAIM_00000218,VID_00009780,CH_00007451,CLMT_00000917,2023-02-04,2023-01-02,Audiovisual,Disputed,,Block,LATAM,6088,541,Music,0.0,False,True,33,60,False,REV_082,True
CLAIM_00000219,VID_00027580,CH_00014922,CLMT_00004767,2023-10-07,2023-02-15,Audiovisual,Active,,Monetize,MEA,728,114,Entertainment,4109.03,False,False,234,39,False,REV_143,True
CLAIM_00000220,VID_00020938,CH_00018719,CLMT_00003241,2023-11-26,2023-07-16,Audiovisual,Disputed,,Monetize,MEA,1864,330,Entertainment,2741.41,False,False,133,32,False,REV_143,True
CLAIM_00000221,VID_00016636,CH_00006409,CLMT_00004062,2023-12-28,2023-01-23,Audiovisual,Expired,53.0,Track,US,297,31,Entertainment,0.0,False,False,339,3,False,REV_164,True
CLAIM_00000222,VID_00019955,CH_00019715,CLMT_00003558,2024-05-04,2024-03-05,Audiovisual,Active,,Mute,US,11404,358,Music,0.0,False,True,60,98,True,REV_096,False
CLAIM_00000223,VID_00006518,CH_00011764,CLMT_00004016,2023-09-01,2022-11-15,Audio,Disputed,,Monetize,APAC,754,101,Other,692.44,False,False,290,26,False,REV_147,True
CLAIM_00000224,VID_00005009,CH_00016020,CLMT_00002099,2023-01-07,2022-02-12,Visual,Resolved,12.0,Block,US,35121,492,Film,0.0,False,False,329,21,False,REV_011,True
CLAIM_00000225,VID_00012253,CH_00018969,CLMT_00000544,2024-01-02,2023-12-08,Audio,Disputed,,Monetize,EU,132372,253,Technology,3185.07,False,False,25,22,False,REV_182,True
CLAIM_00000226,VID_00024986,CH_00010350,CLMT_00003297,2023-06-09,2022-08-10,Audio,Resolved,66.0,Block,MEA,1492,401,Entertainment,0.0,False,False,303,16,False,REV_034,True
CLAIM_00000227,VID_00005294,CH_00011347,CLMT_00003152,2023-09-24,2022-11-30,Thumbnail,Active,,Monetize,US,21,158,Music,4572.26,False,False,298,30,False,REV_034,True
CLAIM_00000228,VID_00017675,CH_00002211,CLMT_00000417,2024-06-17,2024-03-08,Visual,Resolved,60.0,Block,EU,8693,226,Entertainment,0.0,True,False,101,24,True,REV_109,True
CLAIM_00000229,VID_00025515,CH_00018492,CLMT_00003319,2023-03-28,2022-04-29,Audiovisual,Active,,Monetize,US,31,138,Music,1696.33,False,False,333,3,False,REV_121,True
CLAIM_00000230,VID_00017379,CH_00004786,CLMT_00002184,2024-01-20,2023-07-04,Audiovisual,Retracted,46.0,Track,APAC,892,193,Entertainment,0.0,False,False,200,11,False,REV_023,True
CLAIM_00000231,VID_00000019,CH_00008352,CLMT_00004491,2023-02-18,2022-11-04,Audiovisual,Resolved,34.0,Monetize,EU,29426,57,Gaming,1852.87,False,False,106,34,False,REV_152,True
CLAIM_00000232,VID_00019627,CH_00014793,CLMT_00002772,2023-10-14,2023-02-02,Audiovisual,Active,,Monetize,LATAM,3770,112,Music,2168.6,False,False,254,27,False,REV_018,True
CLAIM_00000233,VID_00010622,CH_00008829,CLMT_00004501,2024-01-25,2023-06-22,Audiovisual,Active,,Monetize,LATAM,104,206,Music,3354.36,False,False,217,35,False,REV_122,True
CLAIM_00000234,VID_00016011,CH_00002797,CLMT_00004290,2024-09-11,2024-07-30,Visual,Disputed,,Monetize,US,505,343,Gaming,2683.56,False,False,43,16,False,REV_051,True
CLAIM_00000235,VID_00000639,CH_00002409,CLMT_00004432,2023-05-13,2023-01-28,Audio,Active,,Track,LATAM,752,526,Sports,0.0,False,False,105,0,False,REV_064,True
CLAIM_00000236,VID_00003666,CH_00002110,CLMT_00002351,2023-01-16,2022-10-05,Audiovisual,Disputed,,Monetize,MEA,416,436,Gaming,827.96,True,False,103,5,True,REV_160,True
CLAIM_00000237,VID_00011895,CH_00015712,CLMT_00002557,2022-11-02,2022-06-28,Audio,Active,,Mute,LATAM,9075,211,Entertainment,0.0,False,False,127,17,False,REV_030,True
CLAIM_00000238,VID_00028794,CH_00007097,CLMT_00002178,2022-11-22,2022-02-22,Audio,Resolved,3.0,Mute,LATAM,3618,161,Technology,0.0,False,False,273,39,False,REV_128,True
CLAIM_00000239,VID_00027253,CH_00012830,CLMT_00001116,2024-06-18,2024-04-16,Audiovisual,Disputed,,Track,EU,104,161,Gaming,0.0,False,False,63,9,False,REV_009,False
CLAIM_00000240,VID_00026437,CH_00014944,CLMT_00002351,2023-08-25,2022-10-14,Audio,Active,,Mute,APAC,14,160,Gaming,0.0,False,False,315,24,False,REV_166,True
CLAIM_00000241,VID_00010077,CH_00000389,CLMT_00002796,2023-08-31,2022-10-08,Audiovisual,Active,,Track,APAC,10799,210,Music,0.0,False,False,327,38,False,REV_005,True
CLAIM_00000242,VID_00007847,CH_00007158,CLMT_00000478,2022-11-09,2022-02-21,Thumbnail,Retracted,60.0,Block,US,2242,147,Entertainment,0.0,True,False,261,23,True,REV_031,True
CLAIM_00000243,VID_00001899,CH_00017292,CLMT_00002233,2023-05-05,2023-05-03,Audiovisual,Resolved,28.0,Block,MEA,1104,279,Gaming,0.0,False,False,2,35,False,REV_141,True
CLAIM_00000244,VID_00007893,CH_00013950,CLMT_00004155,2024-09-10,2024-09-05,Visual,Resolved,28.0,Monetize,US,453,105,Gaming,2240.49,False,False,5,32,False,REV_165,True
CLAIM_00000245,VID_00028771,CH_00004864,CLMT_00004188,2023-07-23,2022-08-14,Audio,Disputed,,Block,EU,2549,90,Music,0.0,False,False,343,20,False,REV_093,True
CLAIM_00000246,VID_00018592,CH_00011638,CLMT_00003310,2024-06-18,2023-10-28,Audiovisual,Resolved,36.0,Monetize,EU,1860,27,Entertainment,1546.66,False,False,234,26,False,REV_084,False
CLAIM_00000247,VID_00002581,CH_00012877,CLMT_00002388,2022-10-24,2022-02-22,Visual,Disputed,,Track,LATAM,284,306,Education,0.0,False,False,244,35,False,REV_003,True
CLAIM_00000248,VID_00002807,CH_00015173,CLMT_00002901,2023-03-13,2022-06-14,Thumbnail,Resolved,18.0,Track,EU,390,128,Entertainment,0.0,True,False,272,23,True,REV_023,True
CLAIM_00000249,VID_00023984,CH_00014126,CLMT_00001820,2024-02-27,2023-09-02,Thumbnail,Resolved,68.0,Monetize,EU,544,150,Entertainment,2042.08,False,False,178,5,False,REV_001,True
CLAIM_00000250,VID_00015925,CH_00003411,CLMT_00004113,2022-10-03,2022-08-11,Audiovisual,Active,,Block,EU,176,577,Music,0.0,True,False,53,36,True,REV_150,True
CLAIM_00000251,VID_00026740,CH_00003389,CLMT_00003465,2024-06-03,2023-12-25,Audio,Retracted,40.0,Block,LATAM,3806,156,Music,0.0,True,False,161,17,True,REV_200,True
CLAIM_00000252,VID_00002268,CH_00005254,CLMT_00004580,2024-06-14,2023-11-08,Visual,Disputed,,Monetize,LATAM,4946,45,Music,4230.46,False,False,219,35,False,REV_079,True
CLAIM_00000253,VID_00024924,CH_00011953,CLMT_00002400,2023-08-19,2023-07-22,Audiovisual,Active,,Monetize,EU,6630,127,Music,2435.94,False,False,28,4,False,REV_146,True
CLAIM_00000254,VID_00017456,CH_00018207,CLMT_00002591,2023-11-28,2023-11-24,Audio,Resolved,72.0,Monetize,EU,112,45,Technology,3409.98,False,False,4,10,False,REV_089,True
CLAIM_00000255,VID_00025095,CH_00009558,CLMT_00000873,2023-12-27,2023-03-27,Audio,Active,,Block,US,24,82,Education,0.0,False,False,275,16,False,REV_035,True
CLAIM_00000256,VID_00004121,CH_00005255,CLMT_00001411,2023-04-26,2022-09-13,Audiovisual,Resolved,14.0,Block,EU,6374,26,Entertainment,0.0,False,False,225,19,False,REV_166,True
CLAIM_00000257,VID_00004208,CH_00006727,CLMT_00003416,2023-12-11,2023-04-18,Audiovisual,Expired,50.0,Monetize,US,33639,3325,Entertainment,2997.88,False,False,237,27,False,REV_079,True
CLAIM_00000258,VID_00021619,CH_00006816,CLMT_00002703,2023-03-08,2022-07-06,Audiovisual,Active,,Block,EU,9,461,Education,0.0,False,False,245,38,False,REV_075,True
CLAIM_00000259,VID_00015575,CH_00001004,CLMT_00001455,2024-08-06,2024-07-20,Audiovisual,Expired,1.0,Track,US,24148,283,Gaming,0.0,False,True,17,94,True,REV_079,True
CLAIM_00000260,VID_00018016,CH_00000473,CLMT_00004043,2023-12-15,2023-02-10,Audio,Active,,Track,APAC,2688,1711,Lifestyle,0.0,False,False,308,32,False,REV_063,True
CLAIM_00000261,VID_00005411,CH_00017795,CLMT_00003405,2023-01-11,2022-01-27,Audiovisual,Resolved,13.0,Block,EU,408367,738,Education,0.0,False,False,349,39,False,REV_133,False
CLAIM_00000262,VID_00008686,CH_00001408,CLMT_00003454,2024-02-03,2023-03-03,Thumbnail,Resolved,34.0,Block,LATAM,7354,1438,Film,0.0,False,False,337,21,False,REV_150,False
CLAIM_00000263,VID_00017291,CH_00011846,CLMT_00003643,2023-01-03,2022-10-24,Audio,Active,,Track,EU,15,322,Music,0.0,False,False,71,2,False,REV_193,True
CLAIM_00000264,VID_00028588,CH_00013040,CLMT_00001945,2024-07-18,2024-06-20,Audiovisual,Resolved,36.0,Monetize,APAC,68164,350,Education,1061.91,False,False,28,38,False,REV_091,True
CLAIM_00000265,VID_00019877,CH_00008168,CLMT_00000890,2024-05-12,2023-12-21,Audiovisual,Disputed,,Monetize,EU,551,342,Education,2852.57,False,False,143,23,False,REV_131,True
CLAIM_00000266,VID_00013866,CH_00001051,CLMT_00002811,2023-04-16,2022-07-01,Audiovisual,Active,,Monetize,LATAM,6316,135,Film,1203.44,False,False,289,29,False,REV_155,True
CLAIM_00000267,VID_00006941,CH_00016652,CLMT_00003022,2022-12-18,2021-12-18,Audiovisual,Active,,Monetize,LATAM,3666,165,Sports,380.32,False,False,365,31,False,REV_114,True
